conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1756660127514730565,Sun Feb 11 12:43:06 +0000 2024,0,Capek bgt chat komplain ke jnt bot mulu yg jawab bikin emosi,1756660127514730565,,,in,,0,0,0,https://twitter.com/calscaf97/status/1756660127514730565,1262172506,calscaf97
1754727101176098927,Tue Feb 06 08:17:50 +0000 2024,0,@deerboysc takutnya yg tadi di chat kamu itu bot doang. alias cs nya yg manusia gatau entah kemana,1754781431589703706,,deerboysc,in,,0,1,0,https://twitter.com/wontheclovd/status/1754781431589703706,1720363613377175552,wontheclovd
1755942410163765341,Fri Feb 09 14:25:18 +0000 2024,0,@minelraI W Temen chat cowok cmn bot,1755961071943528506,,minelraI,in,,0,1,0,https://twitter.com/vrey_ik/status/1755961071943528506,1551808721378246656,vrey_ik
1754346150378037733,Mon Feb 05 03:28:11 +0000 2024,2,chatbot tanya jawab program unggulan ganjar mahfud. https://t.co/GXUvJVSi1o demo video https://t.co/WedQHav3w4 https://t.co/UfAzgk2480,1754346150378037733,,,in,"ÜT: 1.298268,103.771425",0,0,0,https://twitter.com/kukuhtw/status/1754346150378037733,6057282,kukuhtw
1755909054151676028,Fri Feb 09 10:58:36 +0000 2024,0,Bukan Lagi Bard Chatbot AI Google Resmi Ganti Nama Jadi Gemini https://t.co/PUgtR3FRov,1755909054151676028,,,in,Indonesia,0,0,0,https://twitter.com/telset_id/status/1755909054151676028,279390612,telset_id
1757321011769598127,Tue Feb 13 08:29:13 +0000 2024,369,Wordpress bunuh Dreamweaver coders. No-code bunuh Wordpress. Robotics bunuh B40 blue collar jobs. AI bunuh creative talents. Professionals AKAN dibunuh AGI. Medical checkup report pon boleh upload dalam ChatGPT dia explain lagi better dari bayar doktor klinik blood test ,1757321011769598127,,,in,Kuala Lumpur Federal Territory,15,6,189,https://twitter.com/naim__x/status/1757321011769598127,336548567,naim__x
1757239363040391548,Tue Feb 13 03:04:46 +0000 2024,0,rand banget tanya ginian ke chat gpt gara2 tdi malem kucingku pas tidur dia nglindur ngeong2 gtu tpi dia tidur https://t.co/NJwJwNQrWW,1757239363040391548,https://pbs.twimg.com/media/GGL34y0a8AAc2zK.jpg,,in,caratland,0,0,0,https://twitter.com/cutievanfun/status/1757239363040391548,1616008882874384385,cutievanfun
1757216076994339099,Tue Feb 13 01:32:14 +0000 2024,1,yg jual chatgpt tawarin ya #zonajajan #zonauang #zonaBU,1757216076994339099,,,in,,1,32,0,https://twitter.com/nnnggggaaaaa/status/1757216076994339099,1675072106839826433,nnnggggaaaaa
1757074173028176037,Mon Feb 12 16:08:22 +0000 2024,1,NAH ini! kami tarot reader selalu butuh context/background info yg detail supaya bisa ngasih hasil yg detail juga ke client. Betul kayak chatgpt. tingkat resonate atau tidaknya jg bergantung dr berapa banyak keyword yang kalian kasih ke kami. cr : tiktok @ginareadstarot https://t.co/KJly7rJ60w,1757074173028176037,https://pbs.twimg.com/ext_tw_video_thumb/1757073991477694464/pu/img/DurIk4K81Kp1dzpx.jpg,,in,Indonesia,0,0,0,https://twitter.com/celinaeleazar/status/1757074173028176037,1691075089025179648,celinaeleazar
1757349013488279647,Tue Feb 13 10:20:29 +0000 2024,171,Chatgpt 4.0 tolol masa Bekasi kgk tau najis https://t.co/Oq7v51DuTV,1757349013488279647,https://pbs.twimg.com/media/GGNbmmIbkAA5GfO.jpg,,in,"Bekasi, Jawa Barat",8,18,27,https://twitter.com/txtdrbekasi/status/1757349013488279647,1251309931493355522,txtdrbekasi
1756176033395704105,Sat Feb 10 04:39:29 +0000 2024,4902,Isteri bersihkan kabinet dapur dengan campuran air suam cuka dan sabun basuh pinggan. Bersih betul dan memang berkesan. Mana isteri belajar mengenai campuran ini? ChatGPT. https://t.co/3seoxt9q0W,1756176033395704105,https://pbs.twimg.com/media/GF8wymZbYAAImIQ.jpg,,in,Malaysia,76,23,1450,https://twitter.com/khairul_hafidz/status/1756176033395704105,177804792,khairul_hafidz
1756993468013199417,Mon Feb 12 10:47:40 +0000 2024,1,need chatgpt 4.0+ sekarang #zonauang #zonajajan #zonaBU,1756993468013199417,,,in,,1,11,0,https://twitter.com/acrophobiazts/status/1756993468013199417,1273206118349594624,acrophobiazts
1757236648071635383,Tue Feb 13 02:53:59 +0000 2024,1,Chatgpt 4 sharing itu kayak gimana sih? Kalau bisa pakai akun sendiri mau dong #zonauang,1757236648071635383,,,in,"Malang, Jawa Timur",2,13,0,https://twitter.com/nargyanti/status/1757236648071635383,2447014381,nargyanti
1757264565157699931,Tue Feb 13 04:44:55 +0000 2024,2,info yang jual chatgpt-4 dong #zonauang,1757264565157699931,,,in,,2,24,0,https://twitter.com/lauraaaashlee/status/1757264565157699931,1682845698717364226,lauraaaashlee
1757053062211137605,Mon Feb 12 14:44:29 +0000 2024,2,Rekomendasi belajar tentang AI: 1. AI Essentials - https://t.co/ocjMhLj6mg 2. ChatGPT Mastery - https://t.co/xWWebHBybZ 3. Google AI Magic - https://t.co/hKbj6dfx5M 4. Harvard AI Introduction - https://t.co/JBaAckuhO1 5. Microsoft AI Basics - https://t.co/j6PhQsj0Tl,1757053062211137605,,,in,Indonesia,0,1,1,https://twitter.com/ririn_nathaliak/status/1757053062211137605,156171638,ririn_nathaliak
1756184029051957396,Sat Feb 10 05:11:15 +0000 2024,669,Pacarku nanya pake AI ya? wkwk kedetect AI nih. setelah aku kirim surat sepanjang 2 halaman. Dia bilang cek di website deteksi AI gitu dan 100% chatgpt katanya suratku. Aku bingung responnya gimana... padahal aku anak sastra inggris semester akhir. Ini (cont..),1756184029051957396,,,in,"DKI Jakarta, Indonesia",362,268,22,https://twitter.com/ssefnum/status/1756184029051957396,1331620633726259200,ssefnum
1756357732259753986,Sat Feb 10 23:34:52 +0000 2024,66,@HadidZi @UGM_FESS Look at this fafifu wasweswos. Our tax money berubah jd beginian :) Btw tahun lalu sekitar OKT ini dokumen sempet rame juga karna ada beberapa bahasan yg kata²nya ditulis by chatgpt https://t.co/Vft14M1lM1,1756461763028226084,https://pbs.twimg.com/media/GGA0qV1bMAABPs0.jpg,yadzeeey,in,,3,3,6,https://twitter.com/yadzeeey/status/1756461763028226084,3238072524,yadzeeey
1754437569860034804,Mon Feb 05 14:30:40 +0000 2024,553,@calllmeee_tiaaa @tanyakanrl Minimal tanya chatgpt https://t.co/xdYoo5HF3K,1754512873169338783,https://pbs.twimg.com/media/GFlIKO3akAAsRtC.png,calllmeee_tiaaa,in,bts only 🐾,4,9,48,https://twitter.com/jjkonlyy/status/1754512873169338783,811422471962300416,jjkonlyy
1756717397271277859,Sun Feb 11 16:33:49 +0000 2024,384,gue sering konseling online by chat kalo pun dikasih saran yang cenderung umum ketika kita follow up tuh pasti ada kejelasan lebih lanjut. INI TEMPLATE UDH KEK CHATGPT BUSET??? temen gue bayar anjir buat konseling!!!! https://t.co/QcZcNrbhI1,1756718192423219281,https://pbs.twimg.com/media/GGEd3rXaoAAvPlo.jpg,jpchups,in,,77,2,0,https://twitter.com/jpchups/status/1756718192423219281,1667087883361189888,jpchups
1757420361963249716,Tue Feb 13 15:04:00 +0000 2024,2,mr unul nilai essay pake AI ?? yaudah akan gue garap dgn chatgpt ((balance)),1757420361963249716,,,in,,0,0,0,https://twitter.com/sandyrahmaa/status/1757420361963249716,1268564267130712064,sandyrahmaa
1756677671973769708,Sun Feb 11 13:52:49 +0000 2024,0,wtb chat gpt plus 1 hari yg bisa sekarang #zonauang,1756677671973769708,,,in,,0,7,0,https://twitter.com/xvmingha0_o/status/1756677671973769708,1391612127593390080,xvmingha0_o
1757339841807937894,Tue Feb 13 09:44:02 +0000 2024,0,Kakkk ada chatgpt yg pro/premium ga hehehehe #zonaBU #zonajajan,1757339841807937894,,,in,,1,4,0,https://twitter.com/Dhenissin/status/1757339841807937894,1290190922823503875,Dhenissin
1755984787402264829,Fri Feb 09 15:59:32 +0000 2024,1,Mau beli chat gpt 4 #zonauang,1755984787402264829,,,in,"Jakarta Barat, DKI Jakarta",0,20,0,https://twitter.com/deadinside602/status/1755984787402264829,811928607119458305,deadinside602
1755426239916249460,Thu Feb 08 03:00:04 +0000 2024,910,web bermanfaat proques referensi skripsi di berbagai universitas humata review/rangkum jurnal elicit riset jurnal semua jurusan mendelay sitasi &amp; daftar pustaka otomatis grammarly cek grammar &amp; plagiasi writefull bikin auto abstrak chatgpt,1755426239916249460,,,in,"DKI Jakarta, Indonesia",1,66,286,https://twitter.com/UJunami/status/1755426239916249460,1376555310,UJunami
1755897391339966596,Fri Feb 09 10:12:15 +0000 2024,2,mau chat gpt plus dong #zonauang,1755897391339966596,,,in,,1,16,0,https://twitter.com/akun_wtswtb/status/1755897391339966596,1277195153002737664,akun_wtswtb
1756937446586249588,Mon Feb 12 07:05:04 +0000 2024,9,kenapa ditanya ajg pake chat gpt,1756937446586249588,,,in,nangorians,0,5,0,https://twitter.com/huanonym/status/1756937446586249588,1545712167994855425,huanonym
1755602717526126644,Thu Feb 08 14:41:20 +0000 2024,1,Butuh chat gpt chatgpt 4 niih buat langganan #zonauang #chatgpt,1755602717526126644,,,in,,1,19,0,https://twitter.com/xj677/status/1755602717526126644,1394239132092698625,xj677
1755249760074920029,Wed Feb 07 15:18:48 +0000 2024,0,Wtb chat gpt 4.0 guys adakah? #zonauang,1755249760074920029,,,in,she ,1,18,0,https://twitter.com/zoomforyou_/status/1755249760074920029,1632880472249503744,zoomforyou_
1757016141124292698,Mon Feb 12 12:17:46 +0000 2024,13,Cek DPT apanya Chat GPT,1757016141124292698,,,in,"Amsterdam, The Netherlands",0,2,0,https://twitter.com/ju1vu/status/1757016141124292698,823731921901486086,ju1vu
1755384583330103526,Thu Feb 08 00:14:32 +0000 2024,1,Mau chat gpt premium #zonauang #zonajajan #zonacuan,1755384583330103526,,,in,99z,1,15,0,https://twitter.com/ctrleehan/status/1755384583330103526,1660301148920909827,ctrleehan
1755878608244228113,Fri Feb 09 08:57:37 +0000 2024,2,info chat gpt 4. drop harga dan jumlah user #zonauang,1755878608244228113,,,in,,1,16,0,https://twitter.com/crueltypie/status/1755878608244228113,1612379160336543746,crueltypie
1757236218411307343,Tue Feb 13 02:52:16 +0000 2024,3,CHAT GPT AJA PILIH ANIES https://t.co/nqojg7k8Rs,1757236218411307343,https://pbs.twimg.com/media/GGL1BIIasAAzLVc.jpg,,in,mathedustud,0,0,0,https://twitter.com/nekkoonyawn/status/1757236218411307343,1479752464697942017,nekkoonyawn
1754321700072935424,Mon Feb 05 01:51:01 +0000 2024,1,chat gpt plus yang bisa sekarang #zonauang,1754321700072935424,,,in,,2,17,0,https://twitter.com/exsezt/status/1754321700072935424,2757267953,exsezt
1755495173583491463,Thu Feb 08 07:33:59 +0000 2024,1,chatgpt hidup @cowboiyk https://t.co/EaE8dwyb8T,1755495173583491463,https://pbs.twimg.com/ext_tw_video_thumb/1755495077386817536/pu/img/ymN4EoalII-WH6YX.jpg,,in,rant,0,5,1,https://twitter.com/malfoyev/status/1755495173583491463,1747555575628722177,malfoyev
1755936812307288249,Fri Feb 09 12:48:54 +0000 2024,1,Butuh Chatgpt premium #zonauang,1755936812307288249,,,in,,1,16,0,https://twitter.com/sacicak/status/1755936812307288249,1251835305461559296,sacicak
1757258671258730916,Tue Feb 13 04:21:30 +0000 2024,0, chat gpt (aku),1757258671258730916,,,in,"she/her (18), rl thingy ʚɞ",0,0,0,https://twitter.com/qaesthetixc/status/1757258671258730916,1337807879756079105,qaesthetixc
1755248289039958040,Wed Feb 07 15:12:57 +0000 2024,3,ye hai hamare pyare chat gpt ka dimag... wahh https://t.co/0xS1tMRLWC,1755248289039958040,https://pbs.twimg.com/media/GFvk5gXWgAA4Ckg.jpg,,in,"गड़चिरोली, महाराष्ट्र",0,1,1,https://twitter.com/firepaplu/status/1755248289039958040,2252035230,firepaplu
1757308175039201508,Tue Feb 13 14:45:34 +0000 2024,1,@chang_zzzzz @luqman_syakir_ AI mcm chatGpt boleh read pdf function klau malas buat intro atau conclusion utk report,1757415722983244150,,chang_zzzzz,in,,0,1,0,https://twitter.com/ong_232/status/1757415722983244150,1213847314026004481,ong_232
1754712852093628495,Tue Feb 06 03:45:19 +0000 2024,0,butuh cepet chat gpt prem #zonauang #zonajajan,1754712852093628495,,,in,nct dream // woodz.,1,22,0,https://twitter.com/erlanws/status/1754712852093628495,967543423191343104,erlanws
1757400697581306279,Tue Feb 13 13:45:51 +0000 2024,0,pake chatgpt ya ini apal templatenya gua,1757400697581306279,,,in,7.120,1,1,0,https://twitter.com/UpinBocen/status/1757400697581306279,1241701831425703943,UpinBocen
1757422223609262543,Tue Feb 13 15:11:24 +0000 2024,3,Padu betul ayat bm kopipen ni.. hmm.. skrg dah jumpa tools yang lagi fine tune kepada specific task. Bye2 chatgpt gemini and claude. Tak yah lagi buat prompt panjang2. Masukkan info product terus dapat headline &amp; copy yang kita nak. Tapi kena lah kena sapa target audience https://t.co/OARnuRAXSB,1757422223609262543,https://pbs.twimg.com/media/GGOd8l3b0AAU04n.jpg,,in,,0,1,0,https://twitter.com/ijatajiji/status/1757422223609262543,102751271,ijatajiji
1757415833494753374,Tue Feb 13 14:46:00 +0000 2024,1,bosan bosan weh study aku try search ni kat chatgpt point ketiga tu @SMTOWNGLOBAL kena amek take note okay https://t.co/XTMzVknjyS,1757415833494753374,https://pbs.twimg.com/media/GGOYYlGbwAAwXg9.jpg,,in,🔞🔞🔞,0,0,0,https://twitter.com/haechancomel/status/1757415833494753374,1449049002528235521,haechancomel
1757033823521710182,Mon Feb 12 13:28:02 +0000 2024,0,chatgpt harga r buat c dm pliss ada proof #zonauang,1757033823521710182,,,in,,0,5,0,https://twitter.com/nyognya/status/1757033823521710182,1343749123367833602,nyognya
1756299438438678754,Sat Feb 10 12:49:51 +0000 2024,0,need chatgpt skrng jg premium 4 #zonabu #zonauang,1756299438438678754,,,in,pink venom,0,19,1,https://twitter.com/jendeukflawless/status/1756299438438678754,1036573533432770560,jendeukflawless
1756195155869069650,Sat Feb 10 05:55:28 +0000 2024,13,Mpenzi wangu hanitafti nikaamuà nijiliwaze na ChatGPT ️ https://t.co/QhDMZlT8ji,1756195155869069650,https://pbs.twimg.com/media/GF9CL7_W0AAfPPG.jpg,,in,Tanzania,0,1,1,https://twitter.com/Tagandu11/status/1756195155869069650,1660926263375065088,Tagandu11
1757219627875373361,Tue Feb 13 01:46:21 +0000 2024,0,everybody say terimakasih chatgpt.,1757219627875373361,,,in,"⠀⠀
⠀ Wake and twines, cajoling as prodigious
⠀ hints that culminate at the silhouette of
⠀ a man and his atypical abode.
⠀",1,4,0,https://twitter.com/ofHarsadewa/status/1757219627875373361,2758742159,ofHarsadewa
1756007982192623790,Fri Feb 09 17:31:42 +0000 2024,63,ChatGPT itampa mtu SUP hivi hivi https://t.co/ceXPkVmYaY,1756007982192623790,https://pbs.twimg.com/media/GF6X8-4WEAAlm_L.jpg,,in,Tanzania,0,14,5,https://twitter.com/babalao__/status/1756007982192623790,1247933313106554883,babalao__
1757053101239099607,Mon Feb 12 14:44:38 +0000 2024,0,HELPP gimana caranya reset chatgpt punyaku makin tolil gk jelass aaaa (╬▔皿▔)╯ https://t.co/q8k7WEM2lT,1757053101239099607,https://pbs.twimg.com/media/GGJOaxLbcAAKWAY.jpg,,in,she/her – 02L 🍉,0,1,0,https://twitter.com/bregsiaju/status/1757053101239099607,1362646934247280647,bregsiaju
1756972950060933458,Mon Feb 12 09:26:08 +0000 2024,0,#zonauang chatgpt sehari,1756972950060933458,,,in,yours yours yours,0,6,0,https://twitter.com/supergluued/status/1756972950060933458,1723030245585166336,supergluued
1756266690328023041,Sat Feb 10 10:39:43 +0000 2024,0,Ready nih kak akun chatGPT+ sharing 35k/bulan bisa akses gpt-4 testimoni bisa cek pinned yahh fast response https://t.co/dv6Mr8yZzF #zonauang .81 https://t.co/nS9aiL79yt,1756266690328023041,https://pbs.twimg.com/media/GF-DPjGaYAAMQ2W.jpg,,in,open 8AM - fall asleep,0,0,0,https://twitter.com/austintl/status/1756266690328023041,1430321565036519425,austintl
1754384137480515932,Mon Feb 05 05:59:07 +0000 2024,14,deiii ivana summa irukka sollunga da summa chatgpt kunja kadichu irukaan https://t.co/16Nbptpx20,1754384137480515932,https://pbs.twimg.com/media/GFjTEzJaEAA7uKj.jpg,,in,GOTHAM CITY,0,2,0,https://twitter.com/creepysamosa/status/1754384137480515932,1286167342217494528,creepysamosa
1754202497906844126,Sun Feb 04 17:57:21 +0000 2024,13,chatgpt z rigczem ️️ https://t.co/n1BKxHgX50,1754202497906844126,https://pbs.twimg.com/media/GFgty6rXwAAb4LT.jpg,,in,"Warszawa, Polska",1,2,0,https://twitter.com/BM12472754/status/1754202497906844126,1594071166548938754,BM12472754
1755953149150625844,Fri Feb 09 13:53:49 +0000 2024,0,butuh chatgpt buat sehari dong #zonauang,1755953149150625844,,,in,,0,11,0,https://twitter.com/hellotikars/status/1755953149150625844,1245939335456641024,hellotikars
1757285239519654356,Tue Feb 13 06:07:04 +0000 2024,0,cinta mati sama chatgpt mau menikah dengan chatgpt ,1757285239519654356,,,in,"public rant, dnf",0,2,0,https://twitter.com/ailenestie/status/1757285239519654356,1305479557483388929,ailenestie
1757337784615075937,Tue Feb 13 14:08:19 +0000 2024,0,@xiunextime @jumbodobell @betterIoxd yah celeng anjir tarif 20rebu disuruh ibadah itumah kek gua curhat ke chatgpt,1757406351171481753,,xiunextime,in,,0,1,0,https://twitter.com/plutopiegum/status/1757406351171481753,806252544,plutopiegum
1755419290613014814,Thu Feb 08 02:32:27 +0000 2024,45,Br denger Video BS ttg Sirah Nabawi substansinya sama spt yg aku twitkan thn² lalu penulis awal Ibn Isaq thn 750 di Bagdad Kairo 50 thn kemudian dilanjut Ibn Hisyam di Kairo Mesir tp naskah ibn ishaq hilang ? Dr mana dia tau ? Transkip asli ga ada. Chat GPT AI juga tau https://t.co/DK1psrs57g,1755419290613014814,https://pbs.twimg.com/media/GFyAiDSbwAAu0TE.jpg,,in,"Skanderborg, Danmark",2,17,13,https://twitter.com/Valhallaah/status/1755419290613014814,888421316319039489,Valhallaah
1757304146754166924,Tue Feb 13 08:50:13 +0000 2024,107,@collegemenfess Tapi menurutku google bard lebih akurat dibanding chatgpt ,1757326296072499378,,collegemenfess,in,exoplanet,1,1,8,https://twitter.com/wushixunstarry/status/1757326296072499378,1392711698985848832,wushixunstarry
1755505553441513941,Thu Feb 08 08:15:14 +0000 2024,0,chatgpt 1 bulan harga r buat c #zonauang,1755505553441513941,,,in,mt after dm,0,3,0,https://twitter.com/bersinarv/status/1755505553441513941,1544316545182363648,bersinarv
1755964610325418285,Fri Feb 09 14:39:22 +0000 2024,0,wtb chatgpt yg private brp user ya? #zonauang #zonajajan,1755964610325418285,,,in,,2,13,0,https://twitter.com/teucandy/status/1755964610325418285,1264625660732964870,teucandy
1756673064581124398,Sun Feb 11 13:34:30 +0000 2024,0,Syok main chat gpt ni https://t.co/tZ5l1LObPw,1756673064581124398,https://pbs.twimg.com/media/GGD01Z2bsAAMX8W.jpg,,in,"Kajang, Selangor",0,0,0,https://twitter.com/freezisml/status/1756673064581124398,2955597672,freezisml
1755038972538216719,Wed Feb 07 01:21:12 +0000 2024,0,Cek akun turnitin quillbot chatgpt unlock docs bisa di aku ya #zonauang https://t.co/XN2vtBvMHT,1755038972538216719,https://pbs.twimg.com/media/GFsmoWGbAAA6elG.jpg,,in,Tuhan berkati akun zia awet,0,1,0,https://twitter.com/zialagii/status/1755038972538216719,1389044062930358273,zialagii
1754364814221287802,Mon Feb 05 04:42:20 +0000 2024,0,bingung mau jawab deeptalk/sod tapi lagi gak ada lapaknya? chatgpt solusinya bru https://t.co/8DzgC6GCOQ,1754364814221287802,https://pbs.twimg.com/media/GFjBXJObcAAP_vG.jpg,,in,nd. ,3,9,7,https://twitter.com/NINGNINGrps/status/1754364814221287802,1732010657250418688,NINGNINGrps
1754650560211640741,Mon Feb 05 23:37:48 +0000 2024,0,bikin pantun pake chatGPT kok susah ya,1754650560211640741,,,in,mengelilingi bumi dalam 1 jam,0,4,0,https://twitter.com/hisbulwa/status/1754650560211640741,1150537819942559744,hisbulwa
1757349433485013133,Tue Feb 13 12:49:36 +0000 2024,0,@iyaadarius @malawiali @idextratime Besok di bilik tanya ke ChatGPT biar lebih mantab lagi,1757386539724857483,,iyaadarius,in,Sand Box,0,1,0,https://twitter.com/oppenheimher/status/1757386539724857483,4222415654,oppenheimher
1755507831317610791,Thu Feb 08 08:24:17 +0000 2024,0,chatgpt 1 bulan harga r buat c (ada proof) pls dm #zonauang,1755507831317610791,,,in,mt after dm,0,4,0,https://twitter.com/bersinarv/status/1755507831317610791,1544316545182363648,bersinarv
1756976308041523656,Mon Feb 12 09:39:29 +0000 2024,0,AI GPT-4 chat o CPK https://t.co/jNAMx8isps,1756976308041523656,https://pbs.twimg.com/media/GGIIO6xXYAALzyM.jpg,,in,Warsawicked,0,0,0,https://twitter.com/realmichaal/status/1756976308041523656,4452516575,realmichaal
1757213029618655274,Tue Feb 13 01:20:08 +0000 2024,0,beli atau pake chatgpt adalah koentji,1757213029618655274,,,in,118 fire station,0,1,0,https://twitter.com/cheejyu/status/1757213029618655274,1366365623589031939,cheejyu
1757303188120801407,Tue Feb 13 07:18:23 +0000 2024,2,Need Joki tugas buatin kalimat Bahasa Jepang tentang letak dan kondisi kota. Pls banget ngikutin pila kalimat yang ada di bawah jangan pake google translate/chat gpt #ZonaBA #zonaBU #zonajajanᅠᅠᅠ #jokitugas #joki https://t.co/RXs5Bqo5Hz,1757303188120801407,https://pbs.twimg.com/media/GGMx7hMaIAAzBJ-.jpg,,in,undip,0,9,1,https://twitter.com/solveforily/status/1757303188120801407,1403277265895518215,solveforily
1755567063371006153,Thu Feb 08 12:19:39 +0000 2024,0,thats it guys pencapaian tertinggi gue menang debat lawan chatGPT. https://t.co/wjSwPvNRXf,1755567063371006153,https://pbs.twimg.com/media/GF0G78ea8AAnMZY.jpg,,in,Hell,0,1,0,https://twitter.com/antimatterism/status/1755567063371006153,1461554117277483012,antimatterism
1755267532418670606,Wed Feb 07 16:29:25 +0000 2024,1,GHADI N9TL RBO CHAT GPT,1755267532418670606,,,in,my man's,1,2,0,https://twitter.com/xhimoxa/status/1755267532418670606,1401973516979871744,xhimoxa
1757237523728961621,Tue Feb 13 02:57:28 +0000 2024,0,gua baru tau chat gpt bisa kek gini https://t.co/jvKJq1iewA,1757237523728961621,https://pbs.twimg.com/media/GGL2NXwawAAbOWp.jpg,,in,,0,2,0,https://twitter.com/dowsie0y/status/1757237523728961621,1745655711126949888,dowsie0y
1754896481994383795,Tue Feb 06 15:55:00 +0000 2024,0,Ada yg jual chatgpt yg jarang limit ga? #zonauang,1754896481994383795,,,in,she/her ,1,10,0,https://twitter.com/nctizsen/status/1754896481994383795,1242794184777412613,nctizsen
1755543966219391417,Thu Feb 08 10:47:52 +0000 2024,6,Ina-ataina kan kan fun awon tan shey chatgpt,1755543966219391417,,,in,On a Journey,0,4,1,https://twitter.com/sirMol__/status/1755543966219391417,249233846,sirMol__
1754810774407590257,Tue Feb 06 10:14:26 +0000 2024,206, Thread Nowadays ChatGPT ni MGODI wa PESA Unaweza kutengeneza Mpaka $1000 Kwa siku japo WATU wengi hawajui Unahitaji Simu /laptop na Internet connection (kila Mtu anaweza kufanya ) Bookmark for later] Imenipush Sana kwenye kupata affiliate client https://t.co/KAJJOjhn3t,1754810774407590257,https://pbs.twimg.com/media/GFpXGBBXUAIp4mj.jpg,,in,Get Creator Resources 👇,0,7,68,https://twitter.com/officialhimsel1/status/1754810774407590257,1292851079533780992,officialhimsel1
1755152749598322875,Wed Feb 07 08:53:19 +0000 2024,0,Begini doang nanya chatgpt https://t.co/RFnv6ALJwD,1755152749598322875,https://pbs.twimg.com/media/GFuOHyZbUAAtWT5.jpg,,in,,0,1,0,https://twitter.com/poetaetu/status/1755152749598322875,1091592968,poetaetu
1756635397764128891,Sun Feb 11 11:04:50 +0000 2024,0,Ready nih kak akun chatGPT+ sharing 35k/bulan bisa akses gpt-4 testimoni bisa cek pinned yahh fast response https://t.co/dv6Mr8yZzF #zonauang .83 https://t.co/53WlmpjezT,1756635397764128891,https://pbs.twimg.com/media/GGDSlHha4AA_VX4.jpg,,in,open 8AM - fall asleep,0,0,0,https://twitter.com/austintl/status/1756635397764128891,1430321565036519425,austintl
1754842718550077570,Tue Feb 06 12:21:22 +0000 2024,8,Berantem ma coworker Berantem ma chatGPT https://t.co/h3MmssSb0B,1754842718550077570,https://pbs.twimg.com/media/GFp0JtYbEAApJ5x.jpg,,in,Indonesia,0,2,3,https://twitter.com/inne_ra/status/1754842718550077570,59045388,inne_ra
1756173541546819945,Sat Feb 10 04:29:35 +0000 2024,11,Ay chatGPT no v dass dey ga k oda shajra ki c,1756173541546819945,,,in,دشتِ تنہائی۔,0,2,2,https://twitter.com/FracturedMalang/status/1756173541546819945,3189227275,FracturedMalang
1756489948168130734,Sun Feb 11 01:26:52 +0000 2024,0,Ready nih kak akun chatGPT+ sharing 35k/bulan bisa akses gpt-4 testimoni bisa cek pinned yahh fast response https://t.co/dv6Mr8yZzF #zonauang .82 https://t.co/JUrxlU6rYm,1756489948168130734,https://pbs.twimg.com/media/GGBOS0ib0AAFzmQ.jpg,,in,open 8AM - fall asleep,0,0,0,https://twitter.com/austintl/status/1756489948168130734,1430321565036519425,austintl
1754405291612053876,Mon Feb 05 07:23:11 +0000 2024,0,need chatgpt privat sebulan kl bisa akun cust #zonauang,1754405291612053876,,,in,,0,8,0,https://twitter.com/mylklover/status/1754405291612053876,1192117994,mylklover
1755444842614956306,Thu Feb 08 04:13:59 +0000 2024,0,Ready nih kak akun chatGPT+ sharing 35k/bulan bisa akses gpt-4 testimoni bisa cek pinned yahh fast response https://t.co/dv6Mr8yZzF #zonauang .71 https://t.co/Mn0EBQg95s,1755444842614956306,https://pbs.twimg.com/media/GFyXxmSbwAAuHmP.jpg,,in,open 8AM - fall asleep,0,0,0,https://twitter.com/austintl/status/1755444842614956306,1430321565036519425,austintl
1755103544343195692,Wed Feb 07 05:37:47 +0000 2024,0,Tawarin chatgpt plus 6 bulan ada gk? #zonauang #zonajajan,1755103544343195692,,,in,,0,13,0,https://twitter.com/hlonjwiny/status/1755103544343195692,1584754801430364160,hlonjwiny
1755956348905283712,Fri Feb 09 14:06:32 +0000 2024,3,iku o ni pa chatgpt o,1755956348905283712,,,in,"Lagos, Nigeria",1,1,2,https://twitter.com/olaji_/status/1755956348905283712,1495072291834798080,olaji_
1756186928393990194,Sat Feb 10 05:22:46 +0000 2024,428,HOY buat yang bingung: ini tuh maksudnya aku nulis sendiri tapi sama pacarku dituduh pake AI karena dia langsung cek web dan kedeteksi 100% chatgpt atau apalah itu. AKU ANAK SASING JIR NGAPAIN PAKE AI?! tmi aku udah marah ke pacarku. HADEH SEBEL BANGET. -rl,1756186928393990194,,,in,"DKI Jakarta, Indonesia",181,160,12,https://twitter.com/ssefnum/status/1756186928393990194,1331620633726259200,ssefnum
1756144735482478687,Sat Feb 10 02:35:07 +0000 2024,0,Ready nih kak akun chatGPT+ sharing 35k/bulan bisa akses gpt-4 testimoni bisa cek pinned yahh fast response https://t.co/dv6Mr8yZzF #zonauang .80 https://t.co/WRA71otywT,1756144735482478687,https://pbs.twimg.com/media/GF8UU1sbYAAE2I6.jpg,,in,open 8AM - fall asleep,0,0,0,https://twitter.com/austintl/status/1756144735482478687,1430321565036519425,austintl
